date,symbol,entry_price,exit_price,shares,pnl,reason
2026-05-27T00:00:00,085620,14270.0,14885.1,0.350385423966363,216.0,rank_exit
2026-05-27T00:00:00,278470,390000.0,384615.0,0.01282051282051282,-69.0,rank_exit
2026-05-27T00:00:00,006800,62000.0,64435.5,0.08064516129032258,196.0,rank_exit
2026-06-02T00:00:00,120110,71000.0,66133.8,0.07042253521126761,-343.0,ma100_exit
2026-06-09T00:00:00,006360,29000.0,26423.55,0.1724137931034483,-444.0,ma100_exit
